ref_name,dis_name,mos,trc,ref_width,ref_height,ref_bits,dis_width,dis_height,dis_bits,codec
Fountain2.mp4,Fountain2_AlphaVC-P_QP0.mp4,4.413381914697929,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
Fountain2.mp4,Fountain2_AlphaVC-P_QP2.mp4,3.999811631578591,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
Fountain2.mp4,Fountain2_AlphaVC-P_QP3.mp4,3.371418156964057,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
Fountain2.mp4,Fountain2_AlphaVC-P_QP4.mp4,2.654724524105209,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
Fountain2.mp4,Fountain2_AlphaVC-P_QP5.mp4,1.496167032958497,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
Fountain2.mp4,Fountain2_DCVC-RT_QP0.mp4,1.487286247784453,HLG,3840,2160,10,3840,2160,10,DCVC-RT
Fountain2.mp4,Fountain2_DCVC-RT_QP21.mp4,2.689258674529253,HLG,3840,2160,10,3840,2160,10,DCVC-RT
Fountain2.mp4,Fountain2_DCVC-RT_QP30.mp4,3.698789456630231,HLG,3840,2160,10,3840,2160,10,DCVC-RT
Fountain2.mp4,Fountain2_DCVC-RT_QP42.mp4,4.356225426589269,HLG,3840,2160,10,3840,2160,10,DCVC-RT
Fountain2.mp4,Fountain2_EEM_QP0.mp4,4.254101603892923,HLG,3840,2160,10,3840,2160,10,EEM
Fountain2.mp4,Fountain2_EEM_QP1.mp4,2.928353891660976,HLG,3840,2160,10,3840,2160,10,EEM
Fountain2.mp4,Fountain2_EEM_QP2.mp4,2.807628391677249,HLG,3840,2160,10,3840,2160,10,EEM
Fountain2.mp4,Fountain2_EEM_QP3.mp4,1.775640686562388,HLG,3840,2160,10,3840,2160,10,EEM
Fountain2.mp4,Fountain2_LTM_QP21_2910.mp4,4.36633462538849,HLG,3840,2160,10,3840,2160,10,LTM
Fountain2.mp4,Fountain2_LTM_QP38_4059.mp4,2.633104260228908,HLG,3840,2160,10,3840,2160,10,LTM
Fountain2.mp4,Fountain2_NNVC_QP32.mp4,4.225315083654205,HLG,3840,2160,10,3840,2160,10,NNVC
Fountain2.mp4,Fountain2_NNVC_QP42.mp4,2.733999856316578,HLG,3840,2160,10,3840,2160,10,NNVC
Fountain2.mp4,Fountain2_VTM_QP35.mp4,3.741791673484153,HLG,3840,2160,10,3840,2160,10,VTM
Fountain2.mp4,Fountain2_VTM_QP37.mp4,3.537605574374042,HLG,3840,2160,10,3840,2160,10,VTM
Fountain2.mp4,Fountain2_VTM_QP42.mp4,2.961734166355731,HLG,3840,2160,10,3840,2160,10,VTM
Fountain2.mp4,Fountain2_VTM_QP47.mp4,1.905960366673972,HLG,3840,2160,10,3840,2160,10,VTM
Smithy1_1000nit.mp4,Smithy1_1000nit_AlphaVC-P_r1.mp4,4.464368277642823,PQ,3840,2160,10,3840,2160,10,AlphaVC-P
Smithy1_1000nit.mp4,Smithy1_1000nit_AlphaVC-P_r2.mp4,4.052901807497724,PQ,3840,2160,10,3840,2160,10,AlphaVC-P
Smithy1_1000nit.mp4,Smithy1_1000nit_EEM_r1.mp4,4.771775970425273,PQ,3840,2160,10,3840,2160,10,EEM
Smithy1_1000nit.mp4,Smithy1_1000nit_NNVC_r2.mp4,4.867841916950387,PQ,3840,2160,10,3840,2160,10,NNVC
Smithy1_1000nit.mp4,Smithy1_1000nit_VTM_r1.mp4,4.573978690197963,PQ,3840,2160,10,3840,2160,10,VTM
Sparks2_1000nit.mp4,Sparks2_1000nit_AVS3_r2.mp4,4.326952746965916,PQ,3840,2160,10,3840,2160,10,AVS
Sparks2_1000nit.mp4,Sparks2_1000nit_AVS3_r3.mp4,4.336154530188274,PQ,3840,2160,10,3840,2160,10,AVS
Sparks2_1000nit.mp4,Sparks2_1000nit_AlphaVC-P_r2.mp4,4.322367620043974,PQ,3840,2160,10,3840,2160,10,AlphaVC-P
Sparks2_1000nit.mp4,Sparks2_1000nit_LTM_r4.mp4,2.000492388567324,PQ,3840,2160,10,3840,2160,10,LTM
Sparks2_1000nit.mp4,Sparks2_1000nit_NNVC_QP37.mp4,3.45564211667046,PQ,3840,2160,10,3840,2160,10,NNVC
Sparks2_1000nit.mp4,Sparks2_1000nit_NNVC_r4.mp4,2.526780239533445,PQ,3840,2160,10,3840,2160,10,NNVC
Sparks2_1000nit.mp4,Sparks2_1000nit_VTM_r4.mp4,2.147701308348624,PQ,3840,2160,10,3840,2160,10,VTM
TeaStall.mp4,TeaStall_AVS3_QP44.mp4,4.529049111877463,HLG,3840,2160,10,3840,2160,10,AVS
TeaStall.mp4,TeaStall_AVS3_QP48.mp4,3.850463229006224,HLG,3840,2160,10,3840,2160,10,AVS
TeaStall.mp4,TeaStall_AlphaVC-P_QP1.mp4,4.538302700176888,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
TeaStall.mp4,TeaStall_AlphaVC-P_QP3.mp4,3.919489290307159,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
TeaStall.mp4,TeaStall_AlphaVC-P_QP4.mp4,3.189462112404891,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
TeaStall.mp4,TeaStall_AlphaVC-P_QP5.mp4,2.371045635677014,HLG,3840,2160,10,3840,2160,10,AlphaVC-P
TeaStall.mp4,TeaStall_DCVC-RT_QP13.mp4,3.924572334629006,HLG,3840,2160,10,3840,2160,10,DCVC-RT
TeaStall.mp4,TeaStall_DCVC-RT_QP21.mp4,4.362684067420941,HLG,3840,2160,10,3840,2160,10,DCVC-RT
TeaStall.mp4,TeaStall_EEM_QP0.mp4,4.246522157592718,HLG,3840,2160,10,3840,2160,10,EEM
TeaStall.mp4,TeaStall_EEM_QP1.mp4,3.821929569920593,HLG,3840,2160,10,3840,2160,10,EEM
TeaStall.mp4,TeaStall_EEM_QP2.mp4,3.888339786928425,HLG,3840,2160,10,3840,2160,10,EEM
TeaStall.mp4,TeaStall_EEM_QP3.mp4,2.475649905234631,HLG,3840,2160,10,3840,2160,10,EEM
TeaStall.mp4,TeaStall_LTM_QP25_3180.mp4,4.07711537487229,HLG,3840,2160,10,3840,2160,10,LTM
TeaStall.mp4,TeaStall_LTM_QP38_4059.mp4,3.531458134174019,HLG,3840,2160,10,3840,2160,10,LTM
TeaStall.mp4,TeaStall_NNVC_QP42.mp4,4.262032031427641,HLG,3840,2160,10,3840,2160,10,NNVC
TeaStall.mp4,TeaStall_VTM_QP37.mp4,4.546792427002689,HLG,3840,2160,10,3840,2160,10,VTM
TeaStall.mp4,TeaStall_VTM_QP42.mp4,3.755722559944265,HLG,3840,2160,10,3840,2160,10,VTM
TeaStall.mp4,TeaStall_VTM_QP47.mp4,2.400915585318498,HLG,3840,2160,10,3840,2160,10,VTM
